date,year,month,month_name,ward_id,ward_name,latitude,longitude,rainfall_mm,rainy_days,max_24h_rainfall_mm,rainfall_intensity_category,spatial_resolution,data_status,source_note
2025-09-01,2025,9,September,13,KMC Ward 13,22.599533,88.417928,230.5,18,94.5,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,13,KMC Ward 13,22.599533,88.417928,162.5,13,68.8,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,13,KMC Ward 13,22.599533,88.417928,40.5,2,14.5,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,13,KMC Ward 13,22.599533,88.417928,15.6,0,4.1,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,13,KMC Ward 13,22.599533,88.417928,9.3,2,3.2,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,13,KMC Ward 13,22.599533,88.417928,22.9,5,8.1,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,13,KMC Ward 13,22.599533,88.417928,47,4,16,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,13,KMC Ward 13,22.599533,88.417928,29.7,3,11.6,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,13,KMC Ward 13,22.599533,88.417928,184.6,16,69.6,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,13,KMC Ward 13,22.599533,88.417928,255.6,22,69.6,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,13,KMC Ward 13,22.599533,88.417928,335.9,26,149.5,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,13,KMC Ward 13,22.599533,88.417928,315.5,26,67.9,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,14,KMC Ward 14,22.608175,88.434245,340,26,152.9,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,14,KMC Ward 14,22.608175,88.434245,105.9,9,42.2,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,14,KMC Ward 14,22.608175,88.434245,53.3,6,21,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,14,KMC Ward 14,22.608175,88.434245,12.4,2,3.7,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,14,KMC Ward 14,22.608175,88.434245,14.5,0,5.6,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,14,KMC Ward 14,22.608175,88.434245,28.5,1,12.8,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,14,KMC Ward 14,22.608175,88.434245,45.8,0,20.6,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,14,KMC Ward 14,22.608175,88.434245,77.8,7,18.3,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,14,KMC Ward 14,22.608175,88.434245,147.4,11,39.1,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,14,KMC Ward 14,22.608175,88.434245,380.4,31,145.3,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,14,KMC Ward 14,22.608175,88.434245,381.7,31,81.2,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,14,KMC Ward 14,22.608175,88.434245,409.3,31,149.3,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,15,KMC Ward 15,22.620735,88.447228,290.9,26,91.1,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,15,KMC Ward 15,22.620735,88.447228,143.6,13,30.7,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,15,KMC Ward 15,22.620735,88.447228,32.5,5,6.5,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,15,KMC Ward 15,22.620735,88.447228,11.5,2,4,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,15,KMC Ward 15,22.620735,88.447228,8.4,0,2.1,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,15,KMC Ward 15,22.620735,88.447228,21.9,1,7,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,15,KMC Ward 15,22.620735,88.447228,34,0,7.1,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,15,KMC Ward 15,22.620735,88.447228,45.4,5,14,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,15,KMC Ward 15,22.620735,88.447228,126.8,6,43.6,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,15,KMC Ward 15,22.620735,88.447228,274,19,78.2,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,15,KMC Ward 15,22.620735,88.447228,349.5,29,124.8,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,15,KMC Ward 15,22.620735,88.447228,248.9,19,96.3,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,16,KMC Ward 16,22.589543,88.397738,270.8,22,60,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,16,KMC Ward 16,22.589543,88.397738,122,11,43.2,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,16,KMC Ward 16,22.589543,88.397738,27.3,1,9.4,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,16,KMC Ward 16,22.589543,88.397738,12.5,1,4.9,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,16,KMC Ward 16,22.589543,88.397738,12.5,4,3.9,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,16,KMC Ward 16,22.589543,88.397738,25,6,9.9,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,16,KMC Ward 16,22.589543,88.397738,25.3,4,7.8,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,16,KMC Ward 16,22.589543,88.397738,89.4,12,30.1,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,16,KMC Ward 16,22.589543,88.397738,97.7,7,28.8,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,16,KMC Ward 16,22.589543,88.397738,358.7,27,143.1,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,16,KMC Ward 16,22.589543,88.397738,211.4,19,76.7,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,16,KMC Ward 16,22.589543,88.397738,323,27,141.7,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,17,KMC Ward 17,22.609652,88.413261,344.3,24,150,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,17,KMC Ward 17,22.609652,88.413261,112.9,10,32.6,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,17,KMC Ward 17,22.609652,88.413261,53.6,5,14,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,17,KMC Ward 17,22.609652,88.413261,10,1,3.1,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,17,KMC Ward 17,22.609652,88.413261,8.8,0,3.7,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,17,KMC Ward 17,22.609652,88.413261,25.8,4,7.5,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,17,KMC Ward 17,22.609652,88.413261,22,2,9.4,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,17,KMC Ward 17,22.609652,88.413261,86,10,18.8,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,17,KMC Ward 17,22.609652,88.413261,113.3,10,35.2,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,17,KMC Ward 17,22.609652,88.413261,369.6,28,95.7,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,17,KMC Ward 17,22.609652,88.413261,388.9,31,147.6,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,17,KMC Ward 17,22.609652,88.413261,407,29,122.7,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,18,KMC Ward 18,22.619859,88.426647,274,19,102,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,18,KMC Ward 18,22.619859,88.426647,166.8,13,42.2,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,18,KMC Ward 18,22.619859,88.426647,23.8,1,10.4,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,18,KMC Ward 18,22.619859,88.426647,13.4,1,3.2,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,18,KMC Ward 18,22.619859,88.426647,9.9,3,3,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,18,KMC Ward 18,22.619859,88.426647,23.6,0,10.4,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,18,KMC Ward 18,22.619859,88.426647,54.2,6,21.1,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,18,KMC Ward 18,22.619859,88.426647,60.4,6,12.8,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,18,KMC Ward 18,22.619859,88.426647,108.7,5,35.7,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,18,KMC Ward 18,22.619859,88.426647,279.1,23,82,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,18,KMC Ward 18,22.619859,88.426647,321.3,27,130,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,18,KMC Ward 18,22.619859,88.426647,314.9,26,90.6,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,19,KMC Ward 19,22.637508,88.43645,199,16,72.6,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,19,KMC Ward 19,22.637508,88.43645,124.5,10,42.3,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,19,KMC Ward 19,22.637508,88.43645,15.2,1,6.1,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,19,KMC Ward 19,22.637508,88.43645,10.5,0,4.6,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,19,KMC Ward 19,22.637508,88.43645,8.9,2,3.9,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,19,KMC Ward 19,22.637508,88.43645,16,3,3.8,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,19,KMC Ward 19,22.637508,88.43645,24.9,2,6.6,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,19,KMC Ward 19,22.637508,88.43645,73.6,5,16.5,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,19,KMC Ward 19,22.637508,88.43645,130.3,6,49.2,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
